timestamp,scene_id,shot_id,step,status,latency_ms,metadata
2026-02-16T21:35:45.985460,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:35:46.001026,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:35:46.016740,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:35:46.547930,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,529.91,"{""seed"": 2011861932}"
2026-02-16T21:35:47.554756,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.53,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:35:48.087140,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,531.79,"{""seed"": 2142169240}"
2026-02-16T21:35:49.093251,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1005.75,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:35:49.620413,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,526.84,"{""seed"": 1417424982}"
2026-02-16T21:35:50.626555,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1005.81,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:35:51.159792,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,532.91,"{""seed"": 1313308739}"
2026-02-16T21:35:52.166372,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.27,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:35:52.692022,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,524.97,"{""seed"": 1828254429}"
2026-02-16T21:35:53.698679,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1006.39,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:35:53.781975,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:35:53.797196,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:35:53.812147,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:35:53.826381,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:35:53.843056,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:35:54.375252,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,530.80,"{""seed"": 2011861932}"
2026-02-16T21:35:55.382087,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.51,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:35:55.910552,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,527.85,"{""seed"": 2142169240}"
2026-02-16T21:35:56.917250,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.38,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:35:57.442498,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,524.61,"{""seed"": 1417424982}"
2026-02-16T21:35:58.449340,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.53,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:35:58.977351,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,527.44,"{""seed"": 1313308739}"
2026-02-16T21:35:59.983843,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.21,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:00.515096,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,530.67,"{""seed"": 1828254429}"
2026-02-16T21:36:01.521562,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1006.00,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:01.596852,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:01.612005,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:01.627279,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:01.642719,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:01.658077,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:02.192011,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,532.76,"{""seed"": 2011861932}"
2026-02-16T21:36:03.198881,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.52,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:36:03.732319,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,532.83,"{""seed"": 2142169240}"
2026-02-16T21:36:04.739158,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.47,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:05.269219,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,529.43,"{""seed"": 1417424982}"
2026-02-16T21:36:06.276010,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.45,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:06.808419,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,531.82,"{""seed"": 1313308739}"
2026-02-16T21:36:07.815025,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.29,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:08.344239,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,528.57,"{""seed"": 1828254429}"
2026-02-16T21:36:09.350828,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1006.27,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:09.417811,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:09.432962,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:09.451994,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:09.462539,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:09.471661,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:10.004143,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,531.47,"{""seed"": 2011861932}"
2026-02-16T21:36:11.010541,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.16,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:36:11.535777,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,524.80,"{""seed"": 2142169240}"
2026-02-16T21:36:12.542598,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.52,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:13.078481,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,535.29,"{""seed"": 1417424982}"
2026-02-16T21:36:14.086107,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1007.25,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:14.613047,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,526.41,"{""seed"": 1313308739}"
2026-02-16T21:36:15.619558,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.26,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:16.151514,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,531.40,"{""seed"": 1828254429}"
2026-02-16T21:36:17.158109,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1006.32,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:17.227827,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:17.243835,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:17.259422,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:17.274032,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:17.283675,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:17.818753,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,533.87,"{""seed"": 2011861932}"
2026-02-16T21:36:18.825639,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.58,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:36:19.354395,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,528.16,"{""seed"": 2142169240}"
2026-02-16T21:36:20.360904,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.20,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:20.893334,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,532.04,"{""seed"": 1417424982}"
2026-02-16T21:36:21.899929,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.28,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:22.432281,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,531.73,"{""seed"": 1313308739}"
2026-02-16T21:36:23.438827,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.24,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:23.968330,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,528.82,"{""seed"": 1828254429}"
2026-02-16T21:36:24.974950,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1006.37,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:25.057164,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:25.071852,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:25.086472,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:25.100876,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:25.120234,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:25.654636,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,533.18,"{""seed"": 2011861932}"
2026-02-16T21:36:26.661491,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.52,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:36:27.190358,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,528.28,"{""seed"": 2142169240}"
2026-02-16T21:36:28.196970,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.27,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:28.731433,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,533.90,"{""seed"": 1417424982}"
2026-02-16T21:36:29.738061,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.37,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:30.263006,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,524.40,"{""seed"": 1313308739}"
2026-02-16T21:36:31.269973,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.68,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:31.802329,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,531.77,"{""seed"": 1828254429}"
2026-02-16T21:36:32.808426,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1005.76,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:32.858770,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:32.875902,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:32.891307,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:32.907227,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:32.922738,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:33.460648,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,536.44,"{""seed"": 2011861932}"
2026-02-16T21:36:34.461808,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1000.82,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:36:34.993932,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,531.92,"{""seed"": 2142169240}"
2026-02-16T21:36:36.000630,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.37,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:36.529743,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,528.53,"{""seed"": 1417424982}"
2026-02-16T21:36:37.536392,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.35,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:38.062747,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,525.81,"{""seed"": 1313308739}"
2026-02-16T21:36:39.069424,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1006.36,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:39.594093,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,524.06,"{""seed"": 1828254429}"
2026-02-16T21:36:40.600660,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1006.33,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:40.659002,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:40.674787,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:40.692330,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:40.730280,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:40.752017,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:41.286395,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,533.24,"{""seed"": 2011861932}"
2026-02-16T21:36:42.293207,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1006.46,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:36:42.824696,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,530.91,"{""seed"": 2142169240}"
2026-02-16T21:36:43.831305,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1006.31,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:44.359181,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,527.31,"{""seed"": 1417424982}"
2026-02-16T21:36:45.365919,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1006.46,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:45.898517,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,532.00,"{""seed"": 1313308739}"
2026-02-16T21:36:46.904129,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1005.34,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:47.433676,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,529.26,"{""seed"": 1828254429}"
2026-02-16T21:36:48.440386,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1006.47,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:48.530387,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:48.547434,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:48.569200,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:48.586801,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:48.609472,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:49.149953,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,538.46,"{""seed"": 2011861932}"
2026-02-16T21:36:50.161442,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1011.21,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:36:50.698903,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,536.53,"{""seed"": 2142169240}"
2026-02-16T21:36:51.710409,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1011.23,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:52.246835,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,535.80,"{""seed"": 1417424982}"
2026-02-16T21:36:53.258292,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1011.17,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:53.790190,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,531.35,"{""seed"": 1313308739}"
2026-02-16T21:36:54.801690,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1011.18,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:55.333042,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,530.77,"{""seed"": 1828254429}"
2026-02-16T21:36:56.344692,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1011.35,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:36:56.412125,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:56.432169,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:56.446812,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:56.465374,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:56.479957,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:36:57.020001,SCENE-001,SCENE-001-SHOT-001,IMAGE_GEN,SUCCESS,538.80,"{""seed"": 2011861932}"
2026-02-16T21:36:58.032203,SCENE-001,SCENE-001-SHOT-001,VIDEO_GEN,SUCCESS,1011.95,"{""shot_type"": ""Wide"", ""lens"": ""24mm"", ""movement"": ""Slow Pan""}"
2026-02-16T21:36:58.569703,SCENE-002,SCENE-002-SHOT-001,IMAGE_GEN,SUCCESS,536.68,"{""seed"": 2142169240}"
2026-02-16T21:36:59.570858,SCENE-002,SCENE-002-SHOT-001,VIDEO_GEN,SUCCESS,1000.86,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:37:00.107592,SCENE-002,SCENE-002-SHOT-002,IMAGE_GEN,SUCCESS,536.56,"{""seed"": 1417424982}"
2026-02-16T21:37:01.118447,SCENE-002,SCENE-002-SHOT-002,VIDEO_GEN,SUCCESS,1010.57,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:37:01.655035,SCENE-003,SCENE-003-SHOT-001,IMAGE_GEN,SUCCESS,536.33,"{""seed"": 1313308739}"
2026-02-16T21:37:02.666448,SCENE-003,SCENE-003-SHOT-001,VIDEO_GEN,SUCCESS,1011.12,"{""shot_type"": ""Wide"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:37:03.206446,SCENE-003,SCENE-003-SHOT-002,IMAGE_GEN,SUCCESS,536.36,"{""seed"": 1828254429}"
2026-02-16T21:37:04.217785,SCENE-003,SCENE-003-SHOT-002,VIDEO_GEN,SUCCESS,1011.06,"{""shot_type"": ""Medium"", ""lens"": ""35mm"", ""movement"": ""Tracking""}"
2026-02-16T21:37:04.312281,SCENE-001,SCENE-001-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.32"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:37:04.326863,SCENE-002,SCENE-002-SHOT-001,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:37:04.340047,SCENE-002,SCENE-002-SHOT-002,CRITIC_QA,FAIL,0.00,"{""score"": ""0.35"", ""reason"": ""semantic_drift"", ""method"": ""semantic_similarity""}"
2026-02-16T21:37:04.353834,SCENE-003,SCENE-003-SHOT-001,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
2026-02-16T21:37:04.367492,SCENE-003,SCENE-003-SHOT-002,CRITIC_QA,PASS,0.00,"{""score"": ""0.56"", ""method"": ""semantic_similarity""}"
